version,filename,downloads_30d
0.12.2,tzfpy-0.12.2-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.2,tzfpy-0.12.2-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.2,tzfpy-0.12.2-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.2,tzfpy-0.12.2-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp310-none-win_amd64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp311-cp311-manylinux_2_24_armv7l.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp311-cp311-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp311-none-win_amd64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp37-cp37m-manylinux_2_24_armv7l.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp37-cp37m-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp37-none-win_amd64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp38-cp38-manylinux_2_24_armv7l.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp38-cp38-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp38-none-win_amd64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp39-cp39-macosx_10_7_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp39-cp39-manylinux_2_24_armv7l.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp39-cp39-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-cp39-none-win_amd64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.12.3,tzfpy-0.12.3-pp39-pypy39_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp310-none-win_amd64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp311-none-win_amd64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp37-cp37m-manylinux_2_24_armv7l.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp37-cp37m-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp37-none-win_amd64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp38-cp38-manylinux_2_24_armv7l.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp38-cp38-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp38-none-win_amd64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp39-cp39-macosx_10_7_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp39-cp39-manylinux_2_24_armv7l.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp39-cp39-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-cp39-none-win_amd64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.0,tzfpy-0.13.0-pp39-pypy39_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp310-none-win_amd64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp311-cp311-manylinux_2_24_armv7l.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp311-cp311-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp37-cp37m-manylinux_2_24_armv7l.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp37-cp37m-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp37-none-win_amd64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp38-cp38-manylinux_2_24_armv7l.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp38-cp38-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp38-none-win_amd64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp39-cp39-manylinux_2_24_armv7l.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp39-cp39-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-cp39-none-win_amd64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.13.1,tzfpy-0.13.1-pp39-pypy39_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp310-none-win_amd64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp311-cp311-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp311-cp311-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp311-none-win_amd64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp312-cp312-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp37-cp37m-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp37-cp37m-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp37-none-win_amd64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp38-cp38-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp38-cp38-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp38-none-win_amd64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp39-cp39-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp39-cp39-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-cp39-none-win_amd64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp37-pypy37_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp39-pypy39_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.14.0,tzfpy-0.14.0-pp39-pypy39_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp311-cp311-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp312-cp312-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp37-cp37m-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp37-cp37m-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp37-none-win_amd64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp38-cp38-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp38-cp38-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp38-none-win_amd64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp39-cp39-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp39-cp39-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-cp39-none-win_amd64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp37-pypy37_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp39-pypy39_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.15.0,tzfpy-0.15.0-pp39-pypy39_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp310-none-win_amd64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp311-cp311-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp311-cp311-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp311-none-win_amd64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp312-cp312-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp312-cp312-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp37-cp37m-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp37-none-win_amd64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp38-cp38-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp38-cp38-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp38-none-win_amd64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp39-cp39-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp39-cp39-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-cp39-none-win_amd64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp310-pypy310_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp310-pypy310_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp310-pypy310_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp37-pypy37_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp37-pypy37_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp37-pypy37_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp38-pypy38_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp38-pypy38_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp38-pypy38_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp39-pypy39_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp39-pypy39_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp39-pypy39_pp73-manylinux_2_24_armv7l.whl.metadata,1
0.15.1,tzfpy-0.15.1-pp39-pypy39_pp73-musllinux_1_1_aarch64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp310-cp310-manylinux_2_24_armv7l.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp310-cp310-musllinux_1_1_aarch64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp310-cp310-musllinux_1_1_x86_64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp310-none-win_amd64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp311-cp311-manylinux_2_24_armv7l.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp311-cp311-musllinux_1_1_aarch64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp311-none-win_amd64.whl.metadata,1
0.15.2,tzfpy-0.15.2-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
